hosts_time_as_user_months,hosts_time_as_host_months,host_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,vacancia_dias,faixa_preco,faixa_reviews,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,numero_amenities,log_price
5.0,11.0,52.0,Santo Cristo,-22.89947,-43.20489,5,1.0,2.0,3.0,463.0,2.0,1125.0,133,12,72,4.67,3,293,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,48,6.139884552226255
5.0,8.0,1.0,Santo Cristo,-22.90113,-43.20633,3,1.5,1.0,2.0,479.33,3.0,1125.0,48,7,42,5.0,1,323,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,56,6.174473367682073
4.0,6.0,1.0,Santo Cristo,-22.90211,-43.20721,4,1.0,1.0,1.0,357.5,2.0,89.0,89,18,72,4.89,1,293,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,31,5.881928660039675
5.0,6.0,1.0,Santo Cristo,-22.90071,-43.20529,5,2.0,2.0,2.0,375.0,1.0,365.0,74,25,150,4.72,1,215,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,53,5.929589143389895
5.0,4.0,2.0,Santo Cristo,-22.89850445080736,-43.20477705448866,6,2.0,2.0,2.0,528.0,1.0,365.0,88,10,60,4.6,1,305,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,6.270988431858299
5.0,11.0,6.0,Santo Cristo,-22.9015175,-43.2061182,4,1.0,1.0,2.0,274.49,1.0,365.0,106,41,246,4.85,5,119,"(200, 400]","(20, 50]",False,False,False,False,True,False,False,False,False,False,False,False,False,44,5.61855133029354
5.0,7.0,1.0,Santo Cristo,-22.9007751,-43.2052293,4,1.0,2.0,4.0,1210.0,2.0,365.0,23,6,36,5.0,1,329,"(900, 1500]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,37,7.099201743553092
3.0,1.0,126.0,Santo Cristo,-22.90063,-43.20555,4,1.0,1.0,2.0,466.5,1.0,720.0,306,2,12,5.0,4,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,46,6.147399348728742
2.0,4.0,4.0,Santo Cristo,-22.89812759285175,-43.20480590591767,2,1.0,1.0,2.0,292.0,2.0,60.0,359,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,25,5.680172609017068
1.0,2.0,2.0,Santo Cristo,-22.89835933911639,-43.20623347074652,6,2.0,3.0,4.0,805.0,2.0,365.0,88,2,12,5.0,1,353,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,14,6.692083742506628
1.0,6.0,5.0,Santo Cristo,-22.9040465,-43.2069759,6,1.0,2.0,4.0,456.47,1.0,90.0,156,37,192,4.32,2,173,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,28,6.12571130879503
1.0,6.0,5.0,Santo Cristo,-22.90433,-43.20808,6,1.0,2.0,3.0,742.0,1.0,365.0,354,0,0,4.92,2,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,6.610696044717759
0.0,8.0,3.0,Santo Cristo,-22.9015119,-43.2061216,4,1.0,1.0,1.0,368.6,1.0,60.0,89,16,48,5.0,2,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.912421339767529
0.0,4.0,1.0,Santo Cristo,-22.8980706,-43.2047936,4,1.0,1.0,2.0,298.0,1.0,1125.0,263,6,36,5.0,1,329,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.700443573390687
0.0,4.0,1.0,Santo Cristo,-22.90183,-43.20703,4,1.0,1.0,2.0,301.5,2.0,1125.0,110,12,66,4.92,1,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.7120812774708964
0.0,5.0,1.0,Santo Cristo,-22.90039,-43.20514,4,1.0,1.0,1.0,373.5,2.0,1125.0,73,12,72,5.0,1,293,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,38,5.925591802957274
10.0,10.0,3.0,Santo Cristo,-22.90331,-43.20283,2,1.0,1.0,1.0,172.0,1.0,1125.0,302,2,0,5.0,3,365,"(0, 200]","(0, 5]",False,True,False,False,False,False,False,False,False,False,True,False,False,19,5.153291594497779
11.0,3.0,3.0,Santo Cristo,-22.8980705,-43.2047934,6,1.0,2.0,4.0,370.0,1.0,1125.0,152,24,144,5.0,1,221,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,48,5.916202062607435
11.0,5.0,2.0,Santo Cristo,-22.901072553260576,-43.20636492222548,3,1.0,1.0,1.0,452.82,1.0,365.0,11,0,0,4.92,2,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,6.117700643653124
11.0,5.0,2.0,Santo Cristo,-22.9010726,-43.2063649,3,1.0,1.0,1.0,255.5,1.0,365.0,40,1,6,5.0,2,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.547128664610824
10.0,6.0,2.0,Santo Cristo,-22.899053219614423,-43.20118182934938,2,1.0,1.0,1.0,137.0,1.0,365.0,365,7,6,4.86,2,359,"(0, 200]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,7,4.927253685157205
10.0,6.0,2.0,Santo Cristo,-22.899763934528096,-43.19920702274644,3,1.0,1.0,2.0,137.0,1.0,365.0,365,7,12,4.57,2,353,"(0, 200]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,9,4.927253685157205
10.0,10.0,3.0,Santo Cristo,-22.90324,-43.20184,5,1.5,3.0,4.0,229.0,1.0,1125.0,301,0,0,4.92,3,365,"(200, 400]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,True,False,False,21,5.438079308923196
10.0,10.0,3.0,Santo Cristo,-22.9017,-43.20154,2,1.0,1.0,1.0,343.0,1.0,1125.0,301,1,0,5.0,3,365,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,True,False,False,14,5.840641657373398
10.0,4.0,1.0,Santo Cristo,-22.89854181992348,-43.20452157407999,4,1.0,1.0,2.0,348.0,1.0,1125.0,274,9,54,5.0,1,311,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,44,5.855071922202427
10.0,2.0,1.0,Santo Cristo,-22.89905,-43.20399,4,2.5,2.0,3.0,302.5,2.0,365.0,331,4,24,5.0,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,28,5.715381610499553
10.0,10.0,1.0,Santo Cristo,-22.89689,-43.20388,4,1.0,1.0,2.0,440.0,2.0,1125.0,224,5,30,5.0,1,335,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,38,6.089044875446846
9.0,7.0,1.0,Santo Cristo,-22.901072562278166,-43.20636492222548,4,1.0,1.0,2.0,286.38,2.0,1125.0,90,7,42,4.86,1,323,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,41,5.660805381801061
9.0,1.0,1.0,Santo Cristo,-22.89926,-43.20498,3,1.0,1.0,2.0,346.0,1.0,365.0,108,2,12,5.0,1,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,38,5.849324779946859
9.0,9.0,1.0,Santo Cristo,-22.9012652,-43.2062351,5,1.0,2.0,2.0,399.5,1.0,365.0,358,4,24,5.0,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,41,5.992713766508414
8.0,4.0,1.0,Santo Cristo,-22.9010726,-43.2063649,2,1.0,1.0,2.0,341.0,1.0,365.0,328,4,24,4.75,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.834810737062605
8.0,7.0,1.0,São Conrado,-22.9980396,-43.2568208,4,1.0,1.0,2.0,273.88,2.0,7.0,327,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,False,True,13,5.61633463879589
8.0,10.0,2.0,Santo Cristo,-22.90107,-43.20637,3,1.0,1.0,2.0,560.0,1.0,365.0,365,0,0,4.92,2,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,49,6.329720905522696
8.0,6.0,2.0,Santo Cristo,-22.90221687229509,-43.207058899204895,4,1.0,1.0,3.0,399.5,2.0,1125.0,158,72,192,4.83,2,173,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,5.992713766508414
7.0,4.0,1.0,Santo Cristo,-22.9005,-43.20554,4,1.0,2.0,2.0,291.0,2.0,1125.0,242,12,72,4.92,1,293,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.676753802268282
7.0,5.0,1.0,Santo Cristo,-22.897548521201045,-43.20567681665035,2,1.0,1.0,1.0,318.62,1.0,1125.0,330,20,120,4.9,1,245,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,18,5.767132790156963
7.0,6.0,1.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,1.0,2.0,282.2,1.0,1125.0,277,18,108,5.0,1,257,"(200, 400]","(5, 20]",False,False,False,False,False,False,True,False,False,False,False,False,False,62,5.6461533618195645
6.0,2.0,1.0,Santo Cristo,-22.90087148954153,-43.20570175475523,6,1.0,2.0,4.0,229.38,1.0,365.0,174,22,132,4.73,1,233,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.4397301194983605
6.0,0.0,36.0,Santo Cristo,-22.901265277301903,-43.20623517036438,4,2.0,2.0,2.0,413.67,3.0,365.0,177,24,144,4.83,29,221,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,6.0274830231839145
5.0,3.0,1.0,Santo Cristo,-22.90168425521597,-43.20717881716307,4,1.0,2.0,3.0,371.0,3.0,30.0,323,17,78,5.0,1,287,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.918893854273146
5.0,6.0,1.0,Santo Cristo,-22.90088,-43.20756,5,1.0,2.0,4.0,339.5,2.0,1125.0,230,8,48,4.88,1,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,54,5.830415125589567
5.0,2.0,1.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,2.0,3.0,516.0,1.0,1125.0,308,16,96,5.0,1,269,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,49,6.248042874508429
4.0,6.0,1.0,Santo Cristo,-22.9004539,-43.2056159,6,1.0,2.0,3.0,425.0,2.0,7.0,259,3,18,5.0,1,347,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,41,6.054439346269371
4.0,4.0,1.0,Santo Cristo,-22.90227,-43.20657,4,1.0,1.0,2.0,263.55,2.0,89.0,89,4,24,4.75,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.5780302693501405
4.0,6.0,1.0,Santo Cristo,-22.8980794,-43.204603,4,1.0,1.0,1.0,216.0,2.0,1125.0,158,23,138,5.0,1,227,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,46,5.37989735354046
7.0,7.0,11.0,Santo Cristo,-22.900757668016176,-43.20679150372127,5,1.0,2.0,3.0,217.0,1.0,1125.0,127,33,198,4.33,9,167,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.384495062789089
4.0,2.0,2.0,Santo Cristo,-22.901659423985905,-43.20745572889114,2,1.0,1.0,2.0,567.0,3.0,365.0,89,1,0,5.0,2,365,"(400, 600]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,33,6.342121418721152
4.0,2.0,2.0,Santo Cristo,-22.9010726,-43.2063649,2,1.0,1.0,1.0,839.91,3.0,180.0,179,0,0,4.92,2,365,"(600, 900]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,29,6.734484638788597
3.0,0.0,1.0,Santo Cristo,-22.8985077,-43.2051527,5,1.0,1.0,2.0,431.5,2.0,1125.0,257,3,18,5.0,1,347,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,52,6.069582326371934
3.0,5.0,2.0,Santo Cristo,-22.8980794,-43.204603,4,1.0,1.0,2.0,309.0,1.0,365.0,312,31,186,5.0,2,179,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,5.736572297479192
3.0,5.0,2.0,Santo Cristo,-22.90254110118634,-43.20599214160263,6,1.0,2.0,2.0,400.0,1.0,365.0,184,4,24,5.0,2,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,47,5.993961427306569
3.0,2.0,1.0,Santo Cristo,-22.901411368264213,-43.20612419396639,6,2.0,2.0,3.0,398.9,1.0,32.0,195,42,234,4.98,1,131,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,37,5.991214515852772
2.0,0.0,1.0,Santo Cristo,-22.89739437173008,-43.20470528790224,4,1.0,1.0,1.0,761.0,1.0,365.0,203,2,12,5.0,1,353,"(600, 900]","(0, 5]",False,False,False,False,True,False,False,False,False,False,False,False,False,8,6.635946555686647
2.0,4.0,1.0,Santo Cristo,-22.8980706,-43.2047936,4,1.0,1.0,2.0,395.0,1.0,365.0,351,8,48,5.0,1,317,"(200, 400]","(5, 20]",False,False,False,False,False,False,False,False,False,False,False,False,False,22,5.981414211254481
0.0,2.0,1.0,Santo Cristo,-22.899914604126607,-43.20702137843249,3,1.0,1.0,2.0,283.82,2.0,1125.0,182,5,24,5.0,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.651857401791282
0.0,0.0,10.0,Santo Cristo,-22.8987,-43.20361,2,1.0,1.0,1.0,397.93,1.0,90.0,37,3,18,5.0,8,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,28,5.988785962902221
0.0,2.0,1.0,Santo Cristo,-22.89827033932613,-43.205115012824535,3,1.0,1.0,1.0,248.78,1.0,365.0,209,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.520580530434939
11.0,7.0,1.0,Santo Cristo,-22.90120722487106,-43.20643317835302,6,1.0,2.0,5.0,371.0,2.0,90.0,249,24,144,4.83,1,221,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,55,5.918893854273146
10.0,3.0,1.0,Santo Cristo,-22.8980706,-43.2047936,4,1.0,2.0,2.0,781.5,2.0,28.0,53,1,6,5.0,1,359,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,26,6.662493922414308
9.0,5.0,1.0,Santo Cristo,-22.900275729433417,-43.20556897670031,4,1.0,2.0,2.0,251.5,2.0,365.0,179,10,60,4.7,1,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,21,5.531411248715415
8.0,5.0,1.0,Santo Cristo,-22.89914,-43.20485,4,1.0,1.0,2.0,353.76,1.0,365.0,190,18,108,5.0,1,257,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,48,5.871441504508252
7.0,1.0,1.0,Santo Cristo,-22.9015175,-43.2061182,4,1.0,1.0,2.0,283.44,2.0,90.0,126,17,90,5.0,1,275,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,52,5.650522335015317
7.0,2.0,1.0,Santo Cristo,-22.89809367903913,-43.20478040724993,4,2.0,1.0,2.0,246.0,1.0,1125.0,278,17,102,5.0,1,263,"(200, 400]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,55,5.5093883366279774
7.0,4.0,1.0,Santo Cristo,-22.9012652,-43.2062351,5,1.0,1.0,1.0,203.7,1.0,365.0,270,8,48,4.63,1,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,49,5.321545492667243
7.0,6.0,141.0,Santo Cristo,-22.8985077,-43.2051527,4,1.0,1.0,2.0,311.0,1.0,365.0,363,1,6,5.0,138,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,17,5.7430031878094825
6.0,1.0,1.0,Santo Cristo,-22.90127,-43.20624,3,1.0,1.0,2.0,645.0,1.0,365.0,342,0,0,4.92,1,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,18,6.470799503782602
4.0,4.0,230.0,Santo Cristo,-22.89807,-43.20479,4,1.0,2.0,3.0,476.0,1.0,365.0,208,1,6,1.0,6,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,6.1675164908883415
4.0,4.0,230.0,Santo Cristo,-22.89807,-43.20479,4,2.0,2.0,3.0,511.0,1.0,365.0,204,3,18,4.0,6,347,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,6.238324625039508
4.0,4.0,230.0,Santo Cristo,-22.89807,-43.20479,2,1.0,1.0,1.0,420.0,1.0,365.0,255,2,12,4.5,6,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,6.042632833682381
4.0,1.0,1.0,Santo Cristo,-22.9012652,-43.2062351,4,1.0,2.0,2.0,263.36,1.0,1125.0,156,32,192,4.97,1,173,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,51,5.577311810602252
4.0,4.0,2.0,Santo Cristo,-22.9031056,-43.2057006,2,1.0,1.0,1.0,406.0,1.0,365.0,364,1,6,5.0,2,359,"(400, 600]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,8,6.008813185442595
4.0,4.0,2.0,Santo Cristo,-22.904271997742725,-43.206833514369706,1,1.0,1.0,1.0,172.0,1.0,365.0,365,1,6,5.0,2,359,"(0, 200]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,7,5.153291594497779
4.0,1.0,2.0,Santo Cristo,-22.901181,-43.2063656,4,1.0,1.0,1.0,402.0,1.0,89.0,177,41,240,4.95,2,125,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,65,5.998936561946683
4.0,10.0,1.0,Santo Cristo,-22.901497537881227,-43.20612050592899,16,1.0,1.0,1.0,253.34,1.0,1125.0,227,54,192,4.98,1,173,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,115,5.5386719545926
1.0,4.0,1.0,Santo Cristo,-22.89812640913777,-43.20480387657881,2,1.0,2.0,2.0,364.61,2.0,1125.0,36,2,12,5.0,1,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.901567191503521
0.0,11.0,2.0,Santo Cristo,-22.89874,-43.20366,3,1.5,1.0,1.0,267.5,2.0,365.0,232,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,15,5.5928509139489195
0.0,4.0,1.0,Santo Cristo,-22.9006236,-43.2065306,4,1.0,1.0,2.0,411.0,2.0,365.0,364,4,6,4.25,1,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,6.021023349349527
0.0,0.0,1.0,Santo Cristo,-22.90056587761052,-43.20735241583742,2,1.0,1.0,1.0,462.4,1.0,365.0,357,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,6.138590611998276
11.0,6.0,2.0,Santo Cristo,-22.8981802,-43.2049232,3,1.0,1.0,2.0,314.96,1.0,365.0,98,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,3,5.755615623296218
6.0,9.0,2.0,Santo Cristo,-22.90328,-43.20785,2,1.0,1.0,1.0,627.67,3.0,365.0,89,0,0,4.92,2,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,4,6.4436064767381716
11.0,6.0,2.0,Santo Cristo,-22.89899,-43.20384,8,2.0,3.0,4.0,483.5,1.0,89.0,61,13,78,5.0,2,287,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,6.183117431330821
10.0,4.0,1.0,Santo Cristo,-22.902422450086664,-43.20505761439731,4,1.0,1.0,4.0,428.0,2.0,365.0,96,9,24,5.0,1,341,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,50,6.061456918928017
10.0,9.0,1.0,Santo Cristo,-22.9014975,-43.2061205,6,1.0,2.0,4.0,500.98,1.0,1125.0,303,50,174,4.94,1,191,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,67,6.21856027826062
10.0,0.0,1.0,Santo Cristo,-22.90083691026158,-43.20570711046457,6,1.0,2.0,4.0,561.2,1.0,89.0,352,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,76,6.3318576584724315
9.0,3.0,1.0,Santo Cristo,-22.89958,-43.20582,6,1.0,2.0,4.0,341.21,3.0,365.0,327,9,54,5.0,1,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.835424583707916
9.0,4.0,1.0,Santo Cristo,-22.90104,-43.20613,4,1.0,1.0,1.0,1192.67,3.0,365.0,180,1,6,5.0,1,359,"(900, 1500]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,7.0847878738424805
9.0,8.0,1.0,Santo Cristo,-22.90041,-43.20674,2,1.0,1.0,1.0,328.5,2.0,60.0,67,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.797576353942562
7.0,5.0,3.0,Santo Cristo,-22.90231,-43.20547,4,1.0,1.0,2.0,335.51,1.0,365.0,299,4,24,5.0,3,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.818627866325242
7.0,5.0,3.0,Santo Cristo,-22.90186769246636,-43.206078684655765,3,1.0,1.0,2.0,333.8,2.0,365.0,364,26,96,4.85,3,269,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.81353333861532
7.0,5.0,3.0,Santo Cristo,-22.9015,-43.20612,3,1.0,1.0,2.0,330.94,1.0,365.0,364,23,60,4.83,3,305,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,5.804954229692573
7.0,7.0,11.0,Santo Cristo,-22.90242,-43.20597,4,1.0,1.0,2.0,343.0,1.0,365.0,344,11,66,4.91,9,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.840641657373398
7.0,7.0,11.0,Santo Cristo,-22.900463829589956,-43.20590087575648,6,2.0,3.0,4.0,214.0,1.0,365.0,201,0,0,4.92,9,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,5.3706380281276624
7.0,7.0,11.0,Santo Cristo,-22.90194,-43.2074,6,1.0,2.0,3.0,216.82,1.0,365.0,285,1,6,1.0,9,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,5.38366903364754
7.0,7.0,11.0,Santo Cristo,-22.90127,-43.20624,6,1.0,2.0,4.0,216.82,1.0,1125.0,188,55,255,4.6,9,110,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,5.38366903364754
7.0,7.0,11.0,Santo Cristo,-22.9012652,-43.2062351,5,1.0,2.0,3.0,228.24,1.0,365.0,349,10,60,4.4,9,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.434769489683537
7.0,7.0,11.0,Santo Cristo,-22.90227181937306,-43.206781365838175,6,1.0,2.0,3.0,217.0,1.0,365.0,199,0,0,4.92,9,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,5.384495062789089
7.0,7.0,11.0,Santo Cristo,-22.900435395003985,-43.20653423666954,6,2.0,3.0,4.0,216.82,1.0,365.0,215,14,84,4.36,9,281,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.38366903364754
7.0,7.0,11.0,Santo Cristo,-22.90039,-43.20433,6,1.0,2.0,2.0,216.82,1.0,365.0,314,15,90,4.53,9,275,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.38366903364754
7.0,8.0,2.0,Santo Cristo,-22.9012652,-43.2062351,4,1.0,1.0,2.0,303.61,1.0,90.0,179,12,72,5.0,1,293,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,29,5.719032269863077
7.0,9.0,2.0,Santo Cristo,-22.90066,-43.20519,4,1.0,1.0,2.0,317.5,2.0,89.0,90,7,42,5.0,2,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,21,5.763622475012218
6.0,10.0,4.0,Santo Cristo,-22.9005214,-43.20694109999999,4,1.0,1.0,1.0,280.0,1.0,365.0,176,28,162,4.86,1,203,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,62,5.638354669333745
6.0,5.0,2.0,Santo Cristo,-22.90223,-43.20544,4,1.0,1.0,2.0,275.6,1.0,1125.0,86,13,78,5.0,2,287,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,50,5.622572419230658
6.0,5.0,2.0,Santo Cristo,-22.89998,-43.2075,7,1.0,2.0,4.0,352.22,2.0,1125.0,88,6,36,5.0,2,329,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,48,5.867091092268225
6.0,6.0,19.0,Santo Cristo,-22.9060223,-43.2077732,9,1.0,2.0,2.0,250.0,1.0,365.0,5,0,0,4.92,12,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,27,5.5254529391317835
6.0,6.0,19.0,Santo Cristo,-22.90651301953559,-43.206372297062266,5,1.0,1.0,3.0,110.0,1.0,365.0,362,40,222,4.75,12,143,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,4.709530201312334
5.0,1.0,1.0,Santo Cristo,-22.90130714215036,-43.20492140175369,6,1.0,2.0,2.0,502.23,1.0,20.0,90,15,84,4.87,1,281,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,6.221047322051094
5.0,5.0,2.0,Santo Cristo,-22.9012652,-43.2062351,2,1.0,1.0,1.0,497.67,3.0,7.0,88,0,0,4.92,2,365,"(400, 600]","(-1, 0]",False,False,False,False,False,False,False,False,False,False,False,False,False,20,6.21194455433595
5.0,5.0,2.0,Santo Cristo,-22.90151,-43.20612,2,1.0,1.0,1.0,595.5,2.0,10.0,87,2,0,5.0,2,365,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,6.3910792415379705
